RETURN,QTY,SALES,DISTINCT_CATEGORIES,ENTROPY_CATEGORIES,DISTINCT_PRODUCTS,ENTROPY_PRODUCTS,RECORD,FIT,SEASON,ORDER_DATE,DISCOUNT,FREESHIPPING,PAYMENT,SHIPPING_FEES,SEX,COUNTRY,PREVIOUS_RETURNS,PREVIOUS_TRANSACTIONS,train
0,2,211.0,2,1.0,2,1.0,2,5,20133,2013-08-02,1,0,Paypal,8,F,Italy,0,0,0
0,1,236.5,1,1.0,1,1.0,1,2,20102,2011-02-01,1,0,Cash,10,F,France,1,11,1
0,1,44.0,1,1.0,1,1.0,1,2,20092,2010-02-01,1,0,Credit card,7,F,Italy,0,0,1
0,1,128.0,1,1.0,1,1.0,1,3,1201,2014-05-19,0,0,Credit card,7,F,Italy,0,1,0
0,1,72.0,1,1.0,1,1.0,1,2,20123,2012-07-09,1,0,Cash,7,F,Italy,4,30,1
1,2,134.03636363636363,2,1.0,2,1.0,2,0,20123,2012-09-14,1,1,Cash,0,F,Netherlands,10,12,1
0,1,184.0,1,1.0,1,1.0,1,2,20102,2011-01-31,1,1,Amex,0,F,United Kingdom,0,0,0
1,7,510.4214285714286,4,0.5714285714285714,7,1.0,7,14,20101,2010-07-21,1,1,Credit card,0,M,Denmark,1,1,1
0,2,248.0,2,1.0,2,1.0,2,5,20133,2013-02-26,0,0,Cash,11,M,Italy,1,24,0
0,1,174.0,1,1.0,1,1.0,1,3,1201,2014-02-12,0,1,Credit card,0,F,Italy,0,8,1
0,2,87.0,2,1.0,2,1.0,2,5,20113,2011-09-16,1,0,Cash,8,F,Italy,0,4,1
0,1,58.0,1,1.0,1,1.0,1,3,1201,2014-07-29,1,0,Credit card,7,F,Italy,3,4,0
0,1,85.0,1,1.0,1,1.0,1,2,20102,2011-04-19,0,0,Cash,7,F,Italy,0,0,0
0,2,95.0,2,1.0,2,1.0,2,2,20102,2011-04-12,0,0,Credit card,8,F,Italy,1,3,1
0,1,148.0,1,1.0,1,1.0,1,2,1201,2013-12-11,0,0,Credit card,7,F,Italy,0,0,1
1,1,173.9,1,1.0,1,1.0,1,0,1201,2013-10-21,0,0,Paypal,10,F,Germany,0,0,0
0,1,41.3,1,1.0,1,1.0,1,2,20101,2010-06-30,1,0,Credit card,7,F,Italy,0,0,0
0,1,217.0,1,1.0,1,1.0,1,2,20123,2012-10-29,0,0,Cash,7,F,Poland,1,4,0
0,1,177.0,1,1.0,1,1.0,1,2,1201,2013-11-26,0,0,Cash,10,F,Germany,0,0,0
0,1,92.0,1,1.0,1,1.0,1,1,20102,2011-08-08,1,0,Credit card,7,F,Altro Europa,0,1,0
0,2,218.4,1,0.5,2,1.0,2,4,20102,2011-06-13,1,0,Paypal,8,F,Netherlands,0,1,0
1,2,272.6,1,0.5,2,1.0,2,4,1201,2014-01-23,1,1,Paypal,0,M,Germany,0,0,0
0,1,29.4,1,1.0,1,1.0,1,0,20113,2011-12-22,1,1,Cash,0,F,Italy,3,6,1
0,2,116.0,2,1.0,2,1.0,2,1,1201,2013-11-13,0,0,Credit card,11,M,Poland,0,0,0
0,3,378.0,3,1.0,3,1.0,3,7,20133,2013-01-07,1,0,Credit card,22,F,Russian Federation,0,5,0
0,2,190.0,1,0.5,1,0.5,1,2,20102,2011-01-18,1,0,Cash,8,F,Italy,0,4,0
0,1,78.0,1,1.0,1,1.0,1,1,20123,2012-11-27,0,0,Credit card,7,F,Italy,0,2,0
1,2,77.2875,2,1.0,2,1.0,2,2,20113,2011-12-20,1,0,Credit card,8,F,Italy,0,1,0
1,8,677.75,5,0.625,8,1.0,8,20,20123,2012-01-18,1,1,Cash,0,F,France,6,11,1
0,1,102.0,1,1.0,1,1.0,1,2,20092,2009-12-17,1,1,Credit card,0,F,Germany,0,0,0
0,1,88.0,1,1.0,1,1.0,1,3,20133,2013-02-13,1,0,Cash,7,F,Italy,0,0,0
0,3,212.5,1,0.3333333333333333,3,1.0,3,6,20133,2013-07-29,1,1,Amex,0,M,United States,1,3,0
1,6,196.0086956521739,2,0.3333333333333333,2,0.3333333333333333,6,6,20102,2011-08-17,1,1,Cash,0,M,Italy,0,2,0
0,1,135.0,1,1.0,1,1.0,1,3,20123,2012-01-16,1,0,Paypal,10,F,Italy,0,1,0
0,2,95.0,2,1.0,2,1.0,2,4,20133,2013-01-28,1,0,Credit card,8,F,Italy,0,1,0
0,1,100.0,1,1.0,1,1.0,1,3,20092,2010-01-26,0,1,Cash,0,F,Altro Europa,0,2,1
0,2,89.0,2,1.0,2,1.0,2,5,20101,2010-07-07,1,0,Cash,8,F,Italy,0,1,0
0,1,148.0,1,1.0,1,1.0,1,2,1201,2014-05-09,0,0,Credit card,7,F,Italy,0,0,0
1,1,193.8717391304348,1,1.0,1,1.0,1,3,20123,2012-05-14,0,1,Cash,0,F,Italy,7,9,0
1,1,55.88235294117647,1,1.0,1,1.0,1,3,20102,2010-12-15,1,1,Credit card,0,F,Italy,4,6,0
0,5,439.7,5,1.0,5,1.0,5,6,20123,2012-07-09,1,0,Credit card,11,F,Italy,0,10,0
0,1,191.0,1,1.0,1,1.0,1,3,20123,2012-11-05,0,0,Credit card,10,F,Italy,0,1,0
1,1,170.12633333333332,1,1.0,1,1.0,1,2,20123,2012-07-23,1,1,Credit card,0,F,Germany,3,4,1
0,1,313.0,1,1.0,1,1.0,1,2,20102,2011-03-16,0,0,Credit card,10,M,Denmark,0,0,0
0,4,342.5,3,0.75,4,1.0,4,9,20123,2012-01-11,1,0,Credit card,23,M,United States,0,1,1
1,2,244.90476190476195,1,0.5,1,0.5,2,4,1201,2014-03-19,0,0,Cash,7,F,Italy,1,6,0
0,1,247.0,1,1.0,1,1.0,1,3,20102,2011-04-07,0,0,Cash,7,F,Belgium,1,1,1
0,1,99.0,1,1.0,1,1.0,1,3,20123,2012-02-14,1,1,Cash,0,M,Italy,0,5,0
0,2,236.0,2,1.0,2,1.0,2,4,20123,2012-10-02,0,0,Cash,8,F,Italy,4,8,1
1,1,87.6607142857143,1,1.0,1,1.0,1,3,20102,2011-07-06,1,0,Paypal,7,F,Germany,2,2,0
0,4,730.0,3,0.75,4,1.0,4,8,20133,2013-01-31,0,0,Amex,13,F,Italy,0,42,1
0,1,323.0,1,1.0,1,1.0,1,3,20102,2010-11-22,0,0,Paypal,7,F,Germany,0,0,0
0,1,242.0,1,1.0,1,1.0,1,3,20102,2011-03-21,0,0,Credit card,7,F,Italy,0,0,0
0,1,99.0,1,1.0,1,1.0,1,2,20123,2012-07-12,1,0,Cash,7,M,Italy,0,0,0
0,3,382.5,2,0.6666666666666666,3,1.0,3,6,20133,2013-02-13,1,0,Credit card,9,M,Italy,0,0,0
1,2,243.8392026578073,1,0.5,2,1.0,2,6,20101,2010-07-13,1,0,Cash,11,F,Germany,2,2,0
0,1,128.0,1,1.0,1,1.0,1,2,20123,2012-03-08,0,0,Cash,7,F,Italy,3,18,0
0,2,229.0,1,0.5,2,1.0,2,6,20123,2012-06-13,0,0,Credit card,11,F,Italy,0,3,1
0,1,377.5,1,1.0,1,1.0,1,2,20092,2010-01-26,1,1,Credit card,0,F,Netherlands,7,11,1
0,1,138.0,1,1.0,1,1.0,1,3,20123,2013-01-03,0,0,Cash,7,F,Italy,3,18,1
0,1,89.6,1,1.0,1,1.0,1,2,1201,2014-07-01,1,0,Paypal,10,F,Germany,0,0,0
0,1,126.0,1,1.0,1,1.0,1,2,20102,2011-05-06,0,0,Credit card,7,F,Italy,0,0,1
0,2,226.0,2,1.0,2,1.0,2,4,20123,2012-02-09,1,0,Credit card,11,F,Italy,0,1,0
0,1,377.0,1,1.0,1,1.0,1,3,20113,2011-09-09,0,0,Cash,10,F,Netherlands,0,0,0
0,1,58.0,1,1.0,1,1.0,1,3,20123,2012-07-13,1,0,Amex,7,F,Italy,0,0,0
0,2,205.0,2,1.0,2,1.0,2,3,20113,2011-08-31,0,0,Cash,8,F,Belgium,2,17,0
1,1,163.57142857142858,1,1.0,1,1.0,1,3,1201,2014-07-07,1,0,Credit card,7,F,Italy,0,1,0
0,1,129.0,1,1.0,1,1.0,1,0,20123,2012-04-10,0,1,Cash,0,M,Altro Europa,8,26,0
0,3,420.0,2,0.6666666666666666,3,1.0,3,8,20092,2009-12-07,0,0,Credit card,8,F,Germany,0,0,0
0,1,44.0,1,1.0,1,1.0,1,0,1201,2014-03-28,0,0,Credit card,7,F,Italy,0,1,1
0,1,222.0,1,1.0,1,1.0,1,2,1201,2014-08-04,0,0,Cash,10,F,Austria,0,0,0
0,1,46.0,1,1.0,1,1.0,1,2,20091,2009-02-16,0,0,Cash,7,F,Italy,0,0,0
0,1,72.0,1,1.0,1,1.0,1,2,20101,2010-06-14,0,0,Cash,7,F,Italy,0,41,0
0,1,81.0,1,1.0,1,1.0,1,2,1201,2014-02-04,0,0,Credit card,7,M,Italy,0,0,0
0,1,227.0,1,1.0,1,1.0,1,2,20133,2013-05-21,0,0,Cash,10,F,Belgium,0,0,0
0,1,328.0,1,1.0,1,1.0,1,3,20102,2010-10-14,0,0,Cash,7,F,Italy,0,2,1
0,2,264.0,2,1.0,2,1.0,2,2,20092,2009-11-30,0,0,Credit card,8,F,Poland,0,6,1
1,2,118.20294117647059,2,1.0,2,1.0,2,5,1201,2013-08-27,1,0,Credit card,8,F,Italy,0,0,1
0,2,466.0,2,1.0,2,1.0,2,3,1201,2013-09-03,0,1,Credit card,0,M,Italy,0,0,0
0,2,246.0,2,1.0,2,1.0,2,2,1201,2014-04-22,0,0,Credit card,8,F,Italy,1,3,1
0,1,214.0,1,1.0,1,1.0,1,2,20091,2009-04-27,0,0,Cash,7,F,Italy,0,0,0
0,2,191.0,2,1.0,2,1.0,2,5,20133,2013-02-06,1,0,Credit card,8,F,Italy,0,0,1
0,1,63.5,1,1.0,1,1.0,1,3,20102,2011-01-24,1,0,Cash,7,F,Italy,0,0,0
0,1,103.0,1,1.0,1,1.0,1,3,1201,2013-11-07,0,0,Amex,7,F,Italy,0,0,0
0,1,28.0,1,1.0,1,1.0,1,0,20101,2010-04-26,0,0,Cash,7,F,Italy,0,0,0
0,1,485.0,1,1.0,1,1.0,1,3,20123,2012-08-08,0,0,Paypal,7,F,Netherlands,1,10,0
0,3,360.0,3,1.0,3,1.0,3,1,20123,2012-04-18,0,0,Credit card,9,F,Germany,0,5,1
0,1,99.0,1,1.0,1,1.0,1,2,20102,2011-07-12,1,1,Credit card,0,F,Italy,0,5,1
0,6,855.0,5,0.8333333333333334,6,1.0,6,9,20113,2011-11-21,0,1,Paypal,0,F,Italy,0,5,1
0,1,54.0,1,1.0,1,1.0,1,2,20091,2009-07-13,1,0,Credit card,7,F,Germany,3,5,0
0,2,137.5,2,1.0,2,1.0,2,2,20123,2012-08-07,1,0,Credit card,8,F,Germany,1,15,0
1,3,248.1023166023166,2,0.6666666666666666,2,0.6666666666666666,3,7,20102,2011-04-12,0,0,Paypal,9,F,Germany,6,7,0
1,1,154.59565217391304,1,1.0,1,1.0,1,2,20102,2010-12-20,1,0,Paypal,7,F,Italy,2,5,1
0,1,49.0,1,1.0,1,1.0,1,1,1201,2014-07-15,1,0,Cash,10,F,Netherlands,2,27,1
1,2,357.5714814814815,1,0.5,2,1.0,2,6,1201,2014-07-24,1,0,Credit card,8,F,Italy,0,0,0
0,1,422.0,1,1.0,1,1.0,1,2,20113,2011-09-09,0,0,Credit card,10,F,Germany,1,1,0
0,6,330.0,3,0.5,6,1.0,6,12,20102,2011-02-07,1,0,Paypal,12,M,Germany,6,6,0
1,1,82.0,1,1.0,1,1.0,1,3,20102,2011-06-03,0,0,Cash,7,M,Germany,28,37,1
0,1,209.0,1,1.0,1,1.0,1,3,20092,2010-02-26,0,1,Paypal,0,F,Germany,0,0,1
0,2,339.0,2,1.0,2,1.0,2,4,20102,2010-11-15,0,0,Credit card,8,F,Italy,0,3,0
0,2,77.4,1,0.5,1,0.5,2,4,1201,2013-09-05,1,1,Credit card,0,F,Italy,0,1,1
0,1,23.0,1,1.0,1,1.0,1,0,20123,2012-04-30,0,1,Cash,0,F,Poland,0,0,0
0,1,56.0,1,1.0,1,1.0,1,3,20123,2012-10-31,0,0,Credit card,7,F,Italy,1,5,0
0,1,206.0,1,1.0,1,1.0,1,2,1201,2013-12-17,0,0,Credit card,10,F,Poland,0,5,0
1,1,143.91714285714286,1,1.0,1,1.0,1,2,20102,2011-03-14,0,0,Cash,7,F,France,0,0,1
0,1,82.0,1,1.0,1,1.0,1,2,20092,2009-09-29,0,0,Credit card,10,F,Italy,2,11,0
0,1,139.0,1,1.0,1,1.0,1,2,20133,2013-01-24,1,0,Paypal,7,F,Italy,0,0,1
0,4,315.6,3,0.75,4,1.0,4,7,1201,2014-07-28,1,1,Credit card,0,F,Italy,0,2,0
1,2,247.5625,1,0.5,1,0.5,2,4,20123,2012-04-06,0,0,Credit card,7,F,Germany,0,0,0
0,1,123.2,1,1.0,1,1.0,1,3,20133,2013-01-07,1,0,Credit card,7,F,Italy,2,13,1
0,5,389.0,3,0.6,5,1.0,5,9,20091,2009-07-27,1,0,Cash,14,F,Italy,0,0,0
0,1,134.0,1,1.0,1,1.0,1,3,20102,2011-03-31,0,0,Cash,7,F,Italy,3,4,0
1,8,479.169696969697,5,0.625,8,1.0,8,16,20102,2011-07-20,1,1,Cash,0,F,Italy,9,11,0
0,1,37.0,1,1.0,1,1.0,1,0,20102,2011-07-15,1,0,Credit card,7,F,Italy,0,2,0
0,1,46.5,1,1.0,1,1.0,1,0,20133,2013-01-07,1,0,Cash,10,F,Altro Europa,0,1,0
0,1,59.0,1,1.0,1,1.0,1,2,20101,2010-05-25,0,1,Cash,0,M,Italy,1,3,1
1,4,446.608,4,1.0,4,1.0,4,8,1201,2014-04-14,0,1,Cash,0,M,Belgium,1,3,1
0,2,142.0,2,1.0,2,1.0,2,4,1201,2014-02-27,0,0,Credit card,8,F,Italy,1,2,1
1,5,737.8014880952381,4,0.8,5,1.0,5,7,20133,2013-07-26,1,1,Credit card,0,F,Italy,38,50,0
0,1,152.6,1,1.0,1,1.0,1,3,20102,2011-06-21,1,0,Cash,7,F,Italy,2,27,0
0,1,54.0,1,1.0,1,1.0,1,0,20123,2012-08-09,1,0,Paypal,7,F,Italy,0,1,0
1,3,188.03730158730158,3,1.0,3,1.0,3,5,20102,2011-05-12,0,0,Cash,9,F,Poland,3,13,0
0,2,186.2,1,0.5,2,1.0,2,4,20133,2013-01-08,1,0,Cash,8,F,Italy,0,2,0
0,1,208.0,1,1.0,1,1.0,1,3,1201,2014-05-05,0,0,Credit card,7,F,Italy,0,0,1
0,3,310.0,2,0.6666666666666666,3,1.0,3,0,20091,2009-05-05,0,0,Credit card,7,F,Netherlands,0,0,0
0,1,58.5,1,1.0,1,1.0,1,2,20102,2011-03-04,1,0,Paypal,7,F,Germany,2,3,0
0,2,142.0,2,1.0,2,1.0,2,5,1201,2014-07-21,0,0,Cash,16,F,Altro Europa,3,4,0
0,3,276.0,3,1.0,3,1.0,3,7,20123,2012-10-15,0,0,Credit card,9,F,Austria,1,9,1
1,2,245.2357142857143,2,1.0,2,1.0,2,4,1201,2014-02-03,0,1,Paypal,0,F,Germany,1,5,1
0,1,201.6,1,1.0,1,1.0,1,3,20113,2011-12-27,1,1,Cash,0,F,Italy,1,94,0
0,1,253.0,1,1.0,1,1.0,1,2,20123,2012-01-24,1,0,Credit card,7,F,Netherlands,0,0,0
0,1,145.6,1,1.0,1,1.0,1,2,20113,2011-12-27,1,1,Credit card,0,F,Italy,3,67,1
0,1,196.0,1,1.0,1,1.0,1,3,1201,2014-01-24,0,0,Credit card,10,F,United Kingdom,0,0,0
0,2,128.5,2,1.0,2,1.0,2,5,20091,2009-07-10,1,0,Credit card,8,F,Altro Europa,3,4,0
0,1,118.0,1,1.0,1,1.0,1,3,20113,2011-10-31,0,0,Cash,10,F,Italy,0,0,0
1,1,217.6455223880597,1,1.0,1,1.0,1,2,20123,2012-12-06,0,0,Paypal,7,F,Italy,66,116,0
0,1,150.0,1,1.0,1,1.0,1,1,20123,2012-12-17,0,0,Paypal,10,F,Belgium,1,9,0
0,1,108.0,1,1.0,1,1.0,1,2,20102,2011-02-09,0,0,Cash,7,M,Italy,0,0,1
0,1,159.8,1,1.0,1,1.0,1,0,20133,2013-04-29,1,0,Credit card,10,F,Austria,0,0,0
0,3,121.0,1,0.3333333333333333,3,1.0,3,0,20092,2010-02-16,0,1,Credit card,0,F,Poland,0,0,0
1,2,107.78020689655172,2,1.0,2,1.0,2,4,20102,2010-11-25,1,0,Cash,8,F,Italy,1,13,0
0,1,319.0,1,1.0,1,1.0,1,2,20091,2009-03-09,0,0,Credit card,7,M,Netherlands,0,3,0
1,2,38.35517241379311,1,0.5,1,0.5,2,0,20102,2011-03-28,0,1,Cash,0,F,Italy,0,2,0
0,1,341.0,1,1.0,1,1.0,1,2,20123,2012-09-06,0,0,Credit card,7,F,Germany,0,0,0
0,1,64.2,1,1.0,1,1.0,1,3,20101,2010-05-28,1,0,Cash,10,F,Italy,0,0,1
0,1,96.6,1,1.0,1,1.0,1,2,20133,2013-07-09,1,0,Cash,7,F,Italy,1,4,1
1,4,304.55357142857144,2,0.5,4,1.0,4,10,20133,2013-07-30,1,0,Credit card,13,F,Netherlands,15,26,1
1,1,210.8769230769231,1,1.0,1,1.0,1,3,20102,2011-03-29,0,0,Cash,7,F,Germany,0,0,0
0,2,95.0,2,1.0,2,1.0,2,4,20102,2011-01-18,1,0,Amex,7,F,Italy,1,14,0
0,1,224.0,1,1.0,1,1.0,1,2,20102,2010-12-30,1,0,Paypal,7,F,Netherlands,0,1,0
0,1,212.0,1,1.0,1,1.0,1,2,20123,2012-01-25,0,0,Paypal,10,F,France,0,0,1
0,5,665.6,3,0.6,5,1.0,5,8,20102,2011-06-20,1,0,Cash,11,F,Netherlands,0,1,1
0,1,49.0,1,1.0,1,1.0,1,2,20123,2012-08-13,1,0,Paypal,10,F,Italy,0,2,0
1,1,76.08958333333334,1,1.0,1,1.0,1,2,20102,2010-11-15,0,0,Cash,7,F,Italy,0,1,1
0,1,942.0,1,1.0,1,1.0,1,2,20133,2013-01-15,0,0,Credit card,10,F,Germany,0,0,0
0,1,264.0,1,1.0,1,1.0,1,3,20102,2011-04-15,0,0,Credit card,20,F,United States,0,5,0
0,3,110.5,1,0.3333333333333333,3,1.0,3,6,20102,2011-08-12,1,1,Cash,0,F,Italy,3,8,0
1,2,105.72608695652174,2,1.0,2,1.0,2,3,20102,2011-01-28,1,1,Cash,0,F,Italy,4,18,0
1,2,126.4646153846154,1,0.5,1,0.5,2,4,20102,2011-05-09,0,0,Paypal,7,F,Altro Europa,3,11,0
0,2,129.0,2,1.0,2,1.0,2,4,20102,2011-01-13,1,0,Paypal,8,F,Germany,1,4,1
1,2,239.99014423076923,2,1.0,2,1.0,2,3,20101,2010-03-12,0,0,Paypal,8,M,Austria,6,7,1
1,1,128.99016393442622,1,1.0,1,1.0,1,3,1201,2014-04-22,0,0,Credit card,7,F,Italy,0,1,0
0,1,143.0,1,1.0,1,1.0,1,2,20102,2010-10-12,0,0,Cash,10,F,Poland,0,0,0
0,1,471.0,1,1.0,1,1.0,1,2,20123,2012-08-20,0,0,Credit card,7,F,Poland,0,0,0
1,2,198.55714285714282,2,1.0,2,1.0,2,4,20102,2010-11-29,1,1,Credit card,0,M,Italy,2,3,0
0,1,27.2,1,1.0,1,1.0,1,2,20113,2011-11-23,1,0,Cash,7,M,France,0,3,0
0,1,98.0,1,1.0,1,1.0,1,2,20102,2011-03-03,0,0,Cash,7,F,Italy,1,1,0
0,1,343.0,1,1.0,1,1.0,1,3,20092,2010-01-12,1,0,Credit card,10,F,Netherlands,0,0,0
1,4,249.65245901639344,3,0.75,3,0.75,4,11,20102,2011-08-05,1,0,Cash,9,F,Germany,0,0,0
0,2,510.0,2,1.0,2,1.0,2,5,1201,2014-08-04,0,0,Credit card,26,F,Poland,0,7,0
0,1,81.0,1,1.0,1,1.0,1,1,20133,2013-03-26,0,0,Paypal,10,F,Altro Europa,0,0,1
0,2,109.4,2,1.0,2,1.0,2,5,20101,2010-07-29,1,0,Paypal,11,F,Italy,0,0,1
1,2,250.3902777777777,1,0.5,2,1.0,2,4,1201,2014-07-28,1,1,Credit card,0,F,Germany,1,1,0
0,2,112.5,1,0.5,2,1.0,2,4,20102,2011-01-27,1,1,Paypal,0,F,Italy,0,4,0
0,2,330.0,2,1.0,2,1.0,2,4,1201,2014-07-07,1,0,Credit card,8,F,Italy,0,0,0
1,4,396.5384615384616,2,0.5,3,0.75,4,6,20092,2009-10-05,0,0,Credit card,9,F,Italy,4,11,0
0,3,280.0,3,1.0,3,1.0,3,4,20123,2012-08-27,1,0,Amex,9,F,Netherlands,0,1,0
1,2,204.94285714285718,2,1.0,2,1.0,2,6,20101,2010-08-16,1,0,Paypal,8,F,Italy,1,6,1
0,1,65.0,1,1.0,1,1.0,1,2,20123,2012-03-26,0,1,Cash,0,F,Italy,11,54,1
0,1,92.0,1,1.0,1,1.0,1,3,20123,2012-02-23,0,0,Cash,7,F,Germany,1,24,0
0,4,313.6,3,0.75,4,1.0,4,7,20133,2013-01-07,1,0,Cash,10,F,Italy,1,10,0
0,1,49.0,1,1.0,1,1.0,1,0,20102,2011-08-26,1,0,Cash,7,F,Italy,0,0,0
0,1,71.0,1,1.0,1,1.0,1,3,20102,2011-05-16,0,0,Credit card,7,F,Italy,3,10,0
0,2,216.0,2,1.0,2,1.0,2,5,20102,2011-04-27,0,0,Paypal,8,F,Netherlands,1,1,0
1,1,178.90555555555557,1,1.0,1,1.0,1,2,1201,2013-12-31,1,0,Credit card,10,F,Germany,0,0,0
0,3,187.0,3,1.0,3,1.0,3,8,20102,2011-08-16,1,1,Cash,0,F,Belgium,0,2,1
0,3,88.7,1,0.3333333333333333,3,1.0,3,3,20133,2013-07-09,1,0,Credit card,9,F,Italy,15,23,0
0,1,138.0,1,1.0,1,1.0,1,2,20091,2009-05-04,0,1,Cash,0,F,Italy,0,0,1
1,2,478.1756756756757,2,1.0,2,1.0,2,1,1201,2014-02-17,1,0,Credit card,11,F,Germany,1,1,0
1,2,263.10833333333335,1,0.5,1,0.5,2,4,20113,2011-11-14,0,0,Credit card,10,F,Italy,18,25,0
0,1,394.0,1,1.0,1,1.0,1,2,20113,2011-09-16,0,0,Cash,7,M,Germany,0,0,0
1,1,137.0888888888889,1,1.0,1,1.0,1,3,1201,2014-07-11,1,0,Paypal,10,F,Italy,5,9,0
0,3,278.0,3,1.0,3,1.0,3,7,20113,2011-09-26,1,0,Cash,9,F,Italy,0,0,1
0,5,207.6,4,0.8,5,1.0,5,9,20102,2011-02-12,1,0,Credit card,11,F,Germany,0,0,0
0,3,131.5,3,1.0,3,1.0,3,6,1201,2014-02-03,1,0,Credit card,9,F,Italy,0,5,0
0,2,148.4,2,1.0,2,1.0,2,2,20102,2011-02-14,1,0,Cash,8,F,Belgium,6,24,0
0,1,118.0,1,1.0,1,1.0,1,2,20133,2013-07-03,0,0,Cash,10,M,Belgium,19,41,1
1,2,584.0811594202899,2,1.0,2,1.0,2,6,1201,2013-12-04,0,0,Credit card,16,F,Germany,0,0,0
0,4,339.7,3,0.75,4,1.0,4,11,20123,2012-06-28,1,0,Credit card,23,M,Russian Federation,0,1,0
0,3,239.4,1,0.3333333333333333,3,1.0,3,9,20123,2012-07-13,1,0,Credit card,9,F,Italy,2,29,1
1,1,241.7776923076923,1,1.0,1,1.0,1,2,20113,2011-08-31,0,0,Cash,7,M,Italy,0,0,1
1,6,482.431884057971,3,0.5,6,1.0,6,14,20123,2012-01-13,1,0,Paypal,12,F,Italy,1,16,0
1,3,222.0827586206896,3,1.0,3,1.0,3,4,20102,2011-01-07,1,0,Credit card,9,F,Italy,4,9,0
0,1,196.0,1,1.0,1,1.0,1,3,20102,2010-12-06,0,1,Cash,0,F,Italy,0,0,1
0,1,106.0,1,1.0,1,1.0,1,0,20113,2011-11-25,0,0,Credit card,7,F,Germany,0,0,0
0,2,143.0,2,1.0,2,1.0,2,5,20092,2010-03-01,1,1,Cash,0,F,Italy,1,4,1
0,1,76.0,1,1.0,1,1.0,1,2,20113,2011-11-21,1,0,Credit card,7,F,Italy,0,4,1
0,2,263.6,2,1.0,2,1.0,2,2,20123,2012-12-28,1,0,Credit card,21,F,Russian Federation,0,0,0
0,1,99.0,1,1.0,1,1.0,1,2,20123,2012-01-10,1,0,Credit card,7,F,Italy,0,0,0
0,2,312.0,1,0.5,1,0.5,2,0,20113,2011-10-13,0,0,Credit card,8,F,Belgium,0,0,0
1,5,519.8406741573034,3,0.6,5,1.0,5,11,20102,2011-07-11,1,1,Cash,0,F,Germany,14,33,0
1,1,139.88222222222223,1,1.0,1,1.0,1,2,20102,2011-04-05,0,0,Credit card,7,F,Germany,6,9,1
0,5,468.0,2,0.4,5,1.0,5,9,20102,2010-11-02,0,0,Credit card,11,F,Italy,0,1,0
1,3,506.17,3,1.0,3,1.0,3,4,20123,2012-07-11,1,0,Cash,9,F,Italy,10,15,0
0,2,333.0,2,1.0,2,1.0,2,5,20092,2009-09-21,0,1,Cash,0,F,Germany,0,0,0
0,1,111.0,1,1.0,1,1.0,1,2,20123,2012-12-13,0,1,Cash,0,F,Poland,0,27,0
0,1,79.0,1,1.0,1,1.0,1,2,20123,2012-08-23,1,0,Credit card,7,F,Italy,1,3,0
0,2,191.6,2,1.0,2,1.0,2,5,20092,2009-12-04,1,0,Cash,8,F,Germany,0,1,0
1,2,902.48,1,0.5,1,0.5,2,4,20123,2012-06-27,1,0,Paypal,7,F,Austria,8,17,1
0,1,178.0,1,1.0,1,1.0,1,2,20092,2009-12-14,0,1,Cash,0,F,Italy,0,1,0
0,1,82.0,1,1.0,1,1.0,1,3,20133,2013-03-04,0,0,Paypal,7,F,Italy,0,4,0
0,2,165.5,1,0.5,2,1.0,2,6,20123,2012-07-03,1,0,Credit card,21,M,Russian Federation,0,0,0
0,1,144.0,1,1.0,1,1.0,1,0,20102,2011-01-07,1,0,Cash,7,M,Italy,0,19,0
1,8,456.3495551816104,3,0.375,7,0.875,8,16,20133,2013-07-11,1,0,Credit card,17,M,Germany,5,5,1
1,2,255.21011904761903,1,0.5,2,1.0,2,4,1201,2013-12-23,1,0,Cash,11,F,Germany,0,0,1
0,4,143.0,2,0.5,4,1.0,4,8,20102,2011-08-05,1,0,Paypal,10,F,Italy,0,1,0
0,1,337.0,1,1.0,1,1.0,1,3,20123,2012-04-03,0,0,Paypal,10,F,Germany,0,0,1
1,1,102.3244,1,1.0,1,1.0,1,2,20102,2010-12-13,0,1,Cash,0,M,Germany,0,0,1
1,1,372.94782608695647,1,1.0,1,1.0,1,3,1201,2014-01-20,1,0,Cash,10,F,Belgium,0,1,0
0,2,169.4,2,1.0,2,1.0,2,2,20102,2010-12-21,1,0,Credit card,11,F,Italy,0,1,0
0,2,158.2,2,1.0,2,1.0,2,5,1201,2014-07-07,1,0,Cash,8,F,Italy,1,3,1
0,1,256.0,1,1.0,1,1.0,1,3,20113,2011-10-12,0,0,Cash,7,F,Germany,0,0,1
0,1,146.5,1,1.0,1,1.0,1,0,20102,2011-07-28,1,0,Credit card,7,F,Germany,0,2,0
0,1,19.0,1,1.0,1,1.0,1,2,20101,2010-03-31,0,1,Cash,0,F,Italy,4,19,1
0,1,46.0,1,1.0,1,1.0,1,3,20102,2011-07-15,1,0,Credit card,10,F,Italy,0,0,1
0,1,148.0,1,1.0,1,1.0,1,0,20133,2013-03-15,0,0,Cash,10,F,France,3,11,0
0,1,40.5,1,1.0,1,1.0,1,0,20123,2012-07-03,1,0,Credit card,7,F,Germany,0,0,1
0,2,263.0,2,1.0,2,1.0,2,5,20123,2012-05-23,0,0,Credit card,8,F,Belgium,1,1,1
